You don't want to go to  hell.,You do not want to go to hell.
that wild and sexy lady is quite a hot babe...from Brazil,The wild and sexy lady from Brazil is quite a hot woman!
THE WORD IS NOT ENOUGH AND TOMORROW NEVER DIES,Two are The Word Is Not Enough and Tomorrow Never Dies.
"My daughter, my sister, and one of my exes.","There were three of them, my daughter, my sister and one of my exes."
No theres no side project...Fort Minor is just a name he's using.,"Fort Minor is the name he is currently using, I do not believe he is working on any side projects."
But hey I like all kinds of music from all different eras too.,"I like a wide array of music, from all different generas."
Thats why i listen to dance and techno,That is the reason why I enjoy listening to dance and techno styles of music.
they are ok but they'll have to buy tickets to the HOF like the rest of us...,"I think they are okay, unfortunately they will have to buy their own tickets to the HOF like we did."
"nope, i have tried , you can't.",I have attempted it that way and it does not work.
i dont know.but i think so,"It could be true, but I do not know for certain."
"no, but I can lick my mom's elbow","I cannot reach my own elbow to lick it, but I can reach my Mother's."
THE SECOND THING IS MY MIND WHICH USE OTHERS MORE BY ASKING SUCH RIDDLES.,I ask such riddles so that I can test other's minds more than my own.
But try re-posting your question...  Im just cleaning up the old questions with 1 answer... =),"Perhaps you could try rephrasing your question, then re-posting it and you may get a better answer."
"Screw playing, watch the new years Specail!!!",Take a pass on playing and instead invest time viewing the New Years Special.
as the world turns slim shady LP  but he suckd after The Eminem Show,"My preference is As the World Turns on Slim Shady LP, but anything he produced after The Eminem Show was lacking in quality."
"HERE IS THE OTHER STUFF YOU CAN GET FREE, AND ITEMS I HAVE ALREADY GOT FREE!","I am including a list of items you can get free of charge, as well as a list of things I have already obtained for free."
Davey Jones and then it was Ann Murray,First Davey Jones and then it would be Ann Murray.
you bet your ass he  is!,Very correct to say that he is.
i still think she's a SLUT!,She's still a slut.
Day Three - I receive the movie they sent me.,"On day three, I finally received the movie they sent me."
LOL*  Gotta give credit were credit is due!!,Ha ha. Got to give credit were credit is due.
avenge sevenfold  or  my chemical romance,Favorites: My Chemical Romance or Avenge Sevenfold
9 pm was that hard sha,"For sure, 9pm was very hard."
i still think she's a SLUT!,I think she is unvirtuous.
Day Three - I receive the movie they sent me.,On the third day I received the movie they sent.
LOL*  Gotta give credit were credit is due!!,You have to give credit when it is earned.
avenge sevenfold  or  my chemical romance,Do you prefer Avenge Sevenfold or My Chemical Romance?
9 pm was that hard sha,9 pm was a difficult time.
she meant she wanted him to get rid of the flags,Her intention was that he should remove the flags.
I still think they're a good band :),"In my opinion, the band is quite enjoyable."
it was the '60s how creative do you think they were?,How creative do you think people were in the 1960s?
"It's what I always use for music, movies and books","I prefer to use it for my music, movies, and books."
Notice a lot of sitcoms recently with chubby guys and hot girls.example:King of Queens,A number of situational comedies seem to feature overweight men and attractive young women. One such example is King of Queens.
she meant she wanted him to get rid of the flags,She inferred that she wanted him to get rid of the flags.
I still think they're a good band :),I think they're still a good band.
it was the '60s how creative do you think they were?,How creative do you think they were? It was the 60's.
"It's what I always use for music, movies and books","I always use that app for music, movies and books."
Notice a lot of sitcoms recently with chubby guys and hot girls.example:King of Queens,A lot of sitcoms recently with chubby guys and hot girls. Like:King of Queens.
But think of it this way... .99 cents x number of people sending = a lot of money.,You should consider that 99 cents per person times the number of people sending money results in a large amound of money.
TITANIC I THINK IT COST ABOUT 300 MILLION,I think that Titanic cost around 300 million dollars.
"a baby,a kid or adult,and an old person with a cain","An infant, a child or adult, and an elderly person with a cane"
just amke people laugh and be your self,You should simply make people laugh and be yourself.
Falling Up... Like linkin park a bit.,Falling Up is a bit similar to Linkin Park.
they are comming out with plenty more games.,They are coming out with many more games.
(way more info than you asked for!),That was more information than you asked for.
who cares what clothes seventeen magazine says are trendy.,Who cares about what clothes that seventeen magazine says are trendy.
dude who sings for the cure,The man who sings for The Cure.
well a geek to me would have to be someone i could ask a ?,"Well, a geek, to me, would have to be someone that I could ask a question."
"If nothing, his last name is Japanese ;)",His last name is Japanese.
"No, no it doesn't but the video was funny","It doesn't, but the video was funny."
"u could use a software called media monkey, its bacically itunes but with a monkey theme",You should use a software called media monkey.
After 3 months they can't be to NEW now!!!,They can't be too new after three months.
The one in my living room!,The one in my living room.
"the Knights who say Knee; although later in the movie, they become the Knights who say Ichy ichy potang","They are the Knights who say ""Knee"". Later in the movie they become the Knights who say ""Ichy ichy potanga""."
Joey though i dont like his new show i guess its better if its not just him,Joey although I do not like his new show. It would be better if he was not the only character.
Revolver - If your old like me you dont need to look it up.,You will not need to look up 'revolver' if you are as old as I am.
"I have 2 suggestions, the first is Ebay!",Ebay is my first suggestion but I also have another.
THEY ALL CHEATED AND ALL WORN,They won because they cheated.
"the Knights who say Knee; although later in the movie, they become the Knights who say Ichy ichy potang","The Knights who say Knee;  later in the movie, they become the Knights who say ""Ichy Ichy Potanga""."
Joey though i dont like his new show i guess its better if its not just him,Joey though I didn't like his new show. I guess it's better if it's not just him.
Revolver - If your old like me you dont need to look it up.,"Revolver - If you're old like me, you don't need to look it up."
"I have 2 suggestions, the first is Ebay!","I have two suggestions, the first is Ebay!"
THEY ALL CHEATED AND ALL WORN,"They all cheated, and all worn out."
maybe try all the other things and maybe cepacol?,"Try everything, and perhaps Cepacol as well."
But mostly the leg part that she played.,She mainly played the leg part.
Seems I can still hear Moe asking...,I can almost still hear Moe's voice asking something.
if you like brit-coms you should definitely check out new ones like 'peep show' and 'little britain.',"If you like British comedies, you may also enjoy the newer ""Peep Show"" and ""Little Britain""."
"WELL, I THINK HE WAS OK BUT I THINK THEY CAN PUT SOMEONE BETTER FOR GENERAL MANAGER.","For a general manager, I think they could find someone better."
in the morning.. my mum wants a gay friend... don't ask why.,"My mom wants a gay friend in the morning, but I don't know why."
depends on what room you're putting it in.,It depends on what room you are putting it in.
i luv tht station 2 go to exradio.com them go to what we paly then click on tht channel,"I love that station too. Go to exradio.com, then go to what we play and click on that channel."
I just got out of a bad scrape,I just got out of an argument.
He probably coulda bought some Acme Rocket Powered Roller Skates instead and saved a few thousand...,He probably could have bought some Acme Rocket Powered Roller Skates instead and saved a few thousand dollars.
Because I am a Day Walker :-D,I am a day walker.
rap groups usualy don't get very far,Rap groups do not usually get far.
I WOULD ADVISE GO TO THE SITE I MENTIONED IF IM WRONG.,I would advise you to go to  the site that I mentioned.
One of my favorite songs by one of my favorite bands.,One of my favorite songs by one of my favorite bands.
Whatever he gets paid it is way tooo much,His income is too high in my opinion.
yep' sounds like the best answer to me,"Yes, I believe this ti be the best answer."
Happy Holidays and eat lots of cookies!,"Happy Holidays, and consume many cookies."
Go to TV.com trust me it has info on EVERY SHOW EVER MADE!!,"Go to TV.com. Believe me, this site has information on every show that has ever been created."
thay have them out but not a full  thay are still making a buck off them.,They are still making profit off of the products that they have not fully released.
"Cd, or if u want something on engish Illegal from Oral Fixation Vol.","Illegal from Oral Fixation Vol. if you want something on English, or Cd."
romeo and juliet  love that movie,"I love the movie ""Romeo and Juliet""."
put it on your christmas list.... lol  nothing is free.,Nothing is free so you should put it on your Christmas list.
Aslo remeber to sally for.... sally for....sally forth.,Remember to sally forth.
ALL WHO SAID 36 ARE RIGHT,Anyone who guessed 36 are correct.
me but mine brok but im getting a new one,Mine is no longer in working order but I have plans to replace it.
"me, it makes the same face as cheese","It is I, and it resembles cheese."
as is the rest of Rush,Which is true for all of Rush.
"get a pop up block from just about any of these websites, yahoo is one of them.","I get pop up block notifications from most websites, yahoo included."
its sharing so its not ilegal if you download from websites its iilegal.,"It is sharing making it legal, if you were to download it from the website that would be breaking the law."
i dont know i am sorry,I do not know. I am sorry.
I can't wait for the new 24!!!,I am quite excited for the new 24.
a billion times people told me i look like ringo starr,People have told me many times that I look similar to Ringo Starr.
"Plus so many phrases have come from it, such as NO SOUP FOR YOU!!","Additionally, many phrases have originated there, including ""No soup for you."""
She thought it was pretty cool.,She thought that it was pretty good.
"oh gosh Miranda, i need a bra so that Ethan Craft will like me over that slut Kate.","Oh my Miranda, I need a bra. So that Ethan Craft will like me more than that slut Kate."
"i dunno, i just heard it somewhere",I don't know. I just heard it somewhere.
"No, it's all in the timing & what the audience is looking for.","No, it's all in the timing. What the audience is looking for."
LIL'JON AND THE EASTSIDE BOYZ GET LOW!!!,Lil' Jon and the Eastside Boys get low.
I'm jealous you got to hear anyone!!,I'm jealous you got to hear from anyone!
"oh gosh Miranda, i need a bra so that Ethan Craft will like me over that slut Kate.",I think that if I wear a bra then Ethan Craft will like me more than Kate.
"i dunno, i just heard it somewhere","I do not know, I just heard about it somewhere."
"No, it's all in the timing & what the audience is looking for.","It is all in the timing, and what the audience is looking for."
LIL'JON AND THE EASTSIDE BOYZ GET LOW!!!,Lil' Jon and the Eastside Boyz are great.
I'm jealous you got to hear anyone!!,I am jealous that you got to hear them.
and if the proffessor was so smart why couldnt he patch a hole in a stupid boat?,"For all his intelligence, the professor was unable to make a simple patch for the boat."
"(unless bruce wayne took steroids, then he'd Pwn spiderman)","If Bruce Wayne was to take steroids, he would own Spiderman."
Here are two of my favorites: American Psycho Donnie Darko,Donnie Darko and American Psycho are two of my favorites.
"No, but I gotta wonder about Roger on American Dad.","The character Roger on ""American Dad"" makes me wonder."
A really bad stuff happened :(,A lot of bad things happened.
his first single was call me a mack for the poetic justic soundtrack,His first single was call me a mack.
Damien Rice is about 5' 8,Dimien Rice is about 5'8.
fun with dick and jane is a remake,Fun with Dick and Jane is a remake.
i like to eat corn on the cobb.,I like to eat corn on the cob.
go to 106 and park when he's there,Go to 106 and park when he is there.
because 4 50 cents he ƒÜck§ people in the Ä§§,All I can say is it's better not to talk about 50 Cents and asses.
Um... that fact that Lisa has a boyfirend?,How about the fact that Lisa has a boyfriend?
"i thnk he's christian, maybe jewish.","I believe he's Christian, maybe Jewish."
he right and its a great song,"He's correct, it's a fantastic song."
i will give 71 marks outta 100,I'm giving 71 out of 100.
Como le encanta la gasolina (dame mas gasolina!),How much do you love gas? (give me more gas!)
i was him for halloween when i was little not a brian or ryan though,"For Halloween when I was little, I was him."
i like all the old films.,I prefer all the old films.
that 70 show sinfield and war at home,"Seinfield, That 70's Show, and War at Home."
The new song was just for Greatest Hits.,That new song is just for the Greatest Hits.
"Slum Dunk: basket, and a great protagonist.",Basket: slam dunk for a grand protagonist.
"I don't know the song, but that may help someone else.","I'm not sure, but maybe that may help someone else."
"no info yet, go to pinoisepop.com for more info on the last festival and past ones...",No information available yet. Go to pinoisepop.com for previous festival information.
Bouncer from the Bar next door.......,The bouncer from the pub next door...
its definitely a male...cos ive seen a cartoon where JERRY falls in love with a female mouse....,Jerry is definitely a male. Because I've seen a cartoon where JERRY falls in love with a female.
NO...Not at all !...its bad for health ;-),"No, not at all. It is not good for your health."
"Wherever a song comes on from the 90's, people always say, Oh.","No matter where you are, when a 90's song comes on, people always respond with the word, ""Oh."""
You mean there are people out there that don't like them?,You are telling me that there are people out in the world who do not like them?
plus you get to learn about how O.W.L.,"Also, you will get to learn about O.W.L."
come'on 3 months and no selection?,"Come on, three months and no choice?"
it might start at spring time or christmas,It may begin during the Spring or the Christmas season.
Baby Got Back/Sir Mix-A-Lot - Fun to dance to.,"I enjoy dancing to ""Baby Got Back"" by Sir Mix-A-Lot."
I heard aboutthe Taiwan tour but she is probably busy filming Bobby srry :(,"I have heard that she is touring Taiwan, though she is likely unavailable (due to filming ""Bobby"")."
Hes strong as hell but without a gun hes probably fairly pathetic.,"He has a lot of power when he possesses his firearms, though without them he is likely weak."
Vader wouldn't have any kind of chance.,Darth Vader would not have any opportunity.
My favorite would be Dragonball Z.,I really enjoy Dragonball Z.
try www.allmusic.com  its my favorite site,"Try www.allmusic.com, it's my favorite site."
Everyone knows who Tom Petty is  Free Fallin!!!,"Everyone knows who Tom Petty is, he sings Free Fallin'."
"Fall out boy, (they plain old suck, i don't know y everybody likes them) to name a few",Fall out boy isn't my favorite. I'm not sure why everyone enjoys them.
"Rock Roses is a copy of Stone Roses, so NO!","Rock Roses is the same as Stone Roses, so I don't think so."
i like the conn F atachment multi colors i seem to get pretty good tone out of it,I find the conn f attachment to be superior because I enjoy a nice tone and many colors when I utilize it.
"no because they have british accents, but it was kinda good because hermione is sexy","The negative is the British accents, however, Hermione is highly attractive and it makes up for some of that."
so if its able to make that much its gotta be good.,If it was that successful then it must be worth possessing.
Because they wanna make it one year season... That's why it has break and vacation...,"There are those that wish to extend the season to an entire year, and that is the reason for the break and vacation time."
"24 is too......what's the way to say this, oh, republican.",I found 24 to be politically conservative in nature.
i no bt i cnt rememba,"I know, but I can not remember."
Only after about 7 burritos though.,This happens only after having seven burritos.
"Bad Chicks sounds good, for porn movies.",Bad women seem good for pornographic movies.
"anjelina, duh, look at her and look at the movies!!!!!","Yes, look at Anjelina and look at the movie."
i think you mean tv series.,I believe that you mean the television series.
"i don`t think it`s so imporant,`coz she`s so hoooooooot",I do not think it is important because she is hot.
Bart Simpson is excellent but Bugs Bunny is just classic!,"Bart Simpson is excellent, but Bugs Bunny is a classic."
Can't You Hear Me Knocking  3.,Can't you hear me knocking.
I rather listen to rock anyday.,I would rather listen to rock anyway.
They must have outlawed it ;),It must not be allowed.
thats the only thing I can think of!,I cannot think of anything else.
perhaps in the year 2100 he'll be...120!,He will be 120 in 2100
IT is an oldie but a goodie!,"While it is dated, it is always a supreme choice."
"no, and that is and would be no matter what, sick and wrong.","It will always be negative, no matter what it is always wrong."
Seems like they are still doing thier thing.,It looks as though they are going down their own unique path.
"Shelly, I think it gotta be you!!!!!","Shelly, I must say that it is positively just you!"
nope  unless its som local band tht isnt on the internet and doesnt have a cd or record deal,"unless it is a garage band with  no true fame, the answer is no."
srry only 12 lololiol laugh out loud,Sorry that I am laughing out loud.
i dont know why ppl say it is when it isnt really....,I do not know why people repeat what is not true.
I really like himeka-chan and karin and kazune....,"I really like him, Karin and Kazune."
"Cles of Narnia Yo, stop at the deli.","Hello, please stop at the deli."
Mighty Mouse Kripto the super dog,Mighty Mouse is Kripto the super dog.
"Well, I love to play my guitar, and I have no idea why!",I love to play my guitar and I do not know why.
not too fast catching on to the internet eh,"You aren't too fast catching up to the internet, huh?"
all i know is that i can download music for the ipod,All I know is that I can download music onto my ipod.
Throbbing Gristle - 20 Jazz Funk Greats,Throbbing Gristle is the best.
"-IN DEED, IT'S CREEPY AND HARD TO EAT A WHOPPER AFTER BEEING TRAUMATIZED BY A STIFF LOOKING, SCARRY  KI",It is creepy and hard to eat a Whopper after being around King Kong King.
hit the URL below and watch the video clips.,Click the URL and watch the clips.
come on we have to learn people!,We have to learn people.
the opening credits that were like the law & order credits.,We like the law and order credits.
"The 80's, gotta go with the 80's",I have to say the 80s.
radiolocator.com hooks me up all the time,Radiolocator.com hooks me up.
Just try and catch up with the sound of waves on the beach.,Just try to catch up with the sound of waves on the beach.
i dunno but i just saw the preview for the season finale and i am sooooooooooo excited!!!,"I don't know, but I just saw the preview for the season finale. I'm sooooo excited!"
why go buy it when u can get it for free right!,"Why go buy it? When u can get it for free, right?"
"THIS IS THE STORY OF A GIRL,  WHO CRIED A RIVER AND DROWNED THE WHOLE WORLD!","This is the story of a girl, who cried a river and drowned the whole world."
In comes Joe Nathan in the 9th......,"In comes Joe Nathan, in the 9th..."
"as a matter of fact, i have no idea who louie anderson is.",I have no idea who Louie Anderson is.
"Happy, Happy Birthday Baby  Margo Sylvia/Gil Lopez",Happy Birthday to Margo Sylvia.
"Hail, Hail, The gang's all here,2  And it's good-bye to all the rest!",The gang is all here and its time to lay them to rest.
he saw food on the other side,He saw food on the other side.
no three is the lucky number..,Three is the lucky number.
Four women who can wail with the best of them.,Four women who sympathize with the best of them.
summer aint gettin pregnant with seth's baby !!!,Summer lost Seth's baby.
I listen to Gospel alot it helps for all my mood swings ;),Listening devoutly to Gospel music helps me deal with my emotions.
Used to be Alex; think it may soon be Kaitlin,"Was Alex, but probably change to Kaitlin"
3.  his grandmothers funky name...something ethnic.,His grandmother's slang name is of some nationality.
either go to the next chapter or hit the menu button,You can choose to go to the next chapter or select the menu button to return to the main page.
Plus....it has oscar buzz just like the others.,This movie has potential to be nominated for an Oscar just like the other movies.
"ya know, when u spell 'rapping' without the second 'p' it takes on a whole new meaning.","Spelling the word ""rapping"" without the second p changes the entire meaning of the word."
This is the story of a - girl!,The story is about a girl.
didn't she play in Van helsing,I believe she starred in the movie Van Helsing.
I love the show and patrick is the funniest!!,I enjoy watching the show and Patrick is my favorite character.
Thousand Foot Krutch... they do this song Rawk Fist that you'd really like!,The band Thousand Foot Krutch perform a song called Rawk Fist that is very good.
HE IS SAID TO BE EMBARASSED BY IT.,He said it was very embarassing.
first make a play list with the songs you want.,You will need to make a playlist with the songs that you want to listen to on it.
- Do something you haven't done before.,Do something you have never done before.
"No, not really but it was pretty funny.","No, but I found it really humorous."
they liked Latoya Jackson too so 'nuff said.,They liked Latoya Jackson too..
I THINK HER NAME WAS CHERYL PEPSI RILEY!,I believe her name was Cheryl Pepsi Riley.
Just use a pic of Jay-Z.,You should use a picture of Jay-Z.
every1 except 4 me is wrong   all of the songs r the best!!!!!!!,Everyone is wrong except for me. All of their songs are the best.
i think both r very talented,I think both are very talented.
"It's like people have asked me, 'Is Rush Limbaugh finished because I don't hear about him as much?'","It is like people have inquired, ""Is Rush Limbaugh finished? Because I do not hear about him much lately."""
I'm over on TV Land watchin' good stuff from the past!,I am watching good classic television shows on TV Land.
:) You can always do secret santa or cookie walk/exchange.,You can always do secret Santa or a cookie walk or exchange.
or just try searching on yahoo movies.,Try searching on Yahoo! movies.
what ever you do sound proof - things will sound horrible if you don't.,Sound proof everything you do or else it will not sound good.
I am like brooke my hubby tells me every day :),My husband says that I am like Brooke every day.
"Breakfast Club, Now & Then, MEAN GIRLS!!","The Breakfast Club, Now and Then, and Mean Girls."
the doc on the show called them puppies.,The doctor on the show called them puppies.
she has an album comming out called candy coated sugar sex.,She has an album coming out called Candy Coated Sugar Sex.
"Can I say, Get it Together?","May I remark, let's all become unified?"
"Who's afraid of the big bad wolf Big bad wolf, big bad wolf?","Who perchance is feeling frightened because of the large cruel wolf, the large cruel wolf, the large cruel wolf?"
"It was OK... :-)  Have safe Happy New Year,  John","The experience was adequate... :-) Here's wishing you, John, a danger-free and enjoyable New Year's."
i dont really like the cheetah girls but im ravens biggest fan so yeah i will!,"I'm somewhat unenthusiastic about the Cheetah Girls, however I remain the staunchest proponent of the Ravens that has ever exis"
"But hey, at least you tried right?","However, in the most minor of considerations, you attempted it, correct?"
Well first ya have to get lots of hands on experience.,"Well, first, you have to get lots of hands on experience."
tell their ending... block the channels... give them a interesting alternative...,"Tell their ending, block the channels, and give them a interesting alternative."
Oh my goodness...had to be the old lady with the monkey and the preacher visiting...,"Oh my goodness! It had to be the old lady with the monkey, and the preacher visiting."
It is NOT the greatest song ever!,It is not the greatest song ever.
"and i am very indecisive- ellen, rita rudner, roseanne... i don't know.","I am very indecisive. Ellen, Rita Rudner, Roseanne... I don't know."
"he worked in an office, he had a dumd secratary thats all i kno...",I am only aware of his employment in an office with a less than stellar secretary.
I vote linkin park but that is up to each individual person,"Everyone is entitled to their own personal decision on the matter, but my pick is Linkin Park."
And anybody who listen to them over howard sucks also.,Anyone who chooses to listen to them instead of Howard is obviously lacking intelligence.
"Yes, he's Bing someone else now... :)","As far as I am aware, he is being a different person now."
i find it so frickin' hot that she's older than my mom.,I find it very attractive that she is older than my own mother.
And get lessons...they're always good...Good luck,"Also invest in lessons, they are very helpful, and good luck."
go to google.com and typ in what your looking for.,You simply go to google.com and enter the information you are searching for.
"No... My mom, however, makes my dad turn of his devil music!","Negative, but my mother will  make my father turn off what she refers to as his devil music."
he's just got a sexier look about him.,He has a more attractive look.
they both gay- so i dont know,They are both homosexual in nature so I am unsure.
So it looks like you've got a long wait.,It looks like you have a long wait ahead of you.
"or msn, they usually have it.",MSN usually has what you are looking for.
full house is a korean movie !,Full House is a Korean movie.
"i really miss the irreverent, screw-you, lyrics...","I miss the irreverent, screw-you, type of lyrics."
All time classic :o) J'like dags?,"""J'like dags?"" is an all-time classic."
"to see if they still exist, their histories, etc...",Check their histories to see if they still exist.
i would say one more season.,I could do this for one more season.
BUT DONT WORRY ITS NOT CONTAGIOUS!,"Do not be alarmed, this is not contagious."
gold mman flas rocky some as sky,Mr. Goldman saw a flash of light across night sky over the the Rocky Mountains.
I hope I get my hands on more episodes.,I would like to watch more episodes.
Marvel Girl Angel Iceman  Cyclops Professor X Beast,"Marvel Girl, Angel, Iceman, Cyclops, Professor X, and Beast."
itll take another yr i suppose,It will take another year I suppose.
I drink whisky u drink whine guess what ya'll its Gangsta Time!!!!!,I drink whisky. You drink wine. Guess what you all it's Gangsta Time!
Paris Hilton & Nicole Ritchie because they are both media idiots and they deserve each other!,Paris Hilton & Nicole Ritchie because they are both media idiots and they deserve each other.
"Darkseid, if he used his brains properly",Darkseid. If he used his brains properly.
"that he will die, if i recall correctly","If I recall correctly, it is that he will die."
rap sucks cock itrs not even music its talkind like yo yo yo homie buy drugs its mad butt,"In my opinion, rap is not really music, it is just talking, mostly about drugs."
that's what I was going to say,That is what I was going to say.
i think it was the lady detective.,I think it was the female detective.
You got me on that one!,You have me on that one.
"I also like La Tortura, but who doesn't?","I also really appreciate La Tortura, but then again, I do not know anyone who does not like it."
?i guess u can have mp3s anyway downloaded from peer-to-peer software like dc++,"I believe you can have mp3s downloadd from peer-to-peer software, just like dc++."
im a virgo male and im romantic sincere and like to treat girls with care and love,"I am a sincere, romantic, virgo male who is looking to treat a woman with care and love."
I don't he was spanked enough as a kid and it shows.,He was obviously not disciplined enough as a child and it shows in his adult behavior.
That's just what I picked up from the movie.,That is the information I took away from the movie.
knock knock who's there  orange oranje who?,"Knock, knock. Who's there? Orange. Orange who?"
I have both of their cds and they're awesome!,I have both of their CD's and they're fantastic!
"12 YEARS OLD I DON'T RECOMMEND IT AT ALL ,AT THAT AGE.","Twelve years old. I don't recommend it at all, at that age."
"Also, if you ever have a chance to see him live, definitely go.","If you ever have a chance to see him live, you should go."
I dnt think so .. but tomorrow is Valentines day!!,I don't think so. But tomorrow is Valentines Day.
and you call yourself a nirvana fan and not know about foo??,"And you call yourself a Nirvana fan, but you do not know about Foo."
This is pretty derogatory and not funny at all.,This is really derogatory and is not funny at all.
Stern is too self-absorbed to be funny any more...  HOO HOO is washed up.,"Stern is too self-absorbed to still be funny, Hoo Hoo is not effective anymore either."
He didn't die in... -Pulp Fiction -Basic -The Negotiator -XXX -The Indcredibles (ha!,"He did not die in Pulp Fiction, Basic, The Negotiator, XX, or the Incredibles."
if you take lessons [or get guitar for dummies!],"If you take lessons, or purchase the book Guitar for Dummies."
If you get their 2nd cd then listen to songs 10 and 14 (i think).,"If you receive their second album, I believe you should listen to tracks ten and fourteen."
walnuts or other soft shell nutts,Walnuts or other soft shell nuts?
I say we vote it best now!,I believe we should vote it the best right now.
Living and Rapping - 50 Cent Living and Retired - Eminem Dead - Tupac,50 Cent is alive and rapping. Eminem is alive and retired. Tupac has passed away.
It would be like Benny Goodman and Louis Armstrong playing together...it just doesn't work.,It would be as if Benny Goodman and Louis Armstrong were playing together. It does not work.
they're both good but I think hip-hop better.,"The choices are both good, But in my opinion the genre Hip Hop is the better choice."
"Back on the phone, the guy says: OK, now what?","When they got back on the phone, the guy on the other end says ""Okay, now what?"""
"And some of them in here, too.","And some of them are in here, as well."
No and i don't think anyone will admit that they know someone actually named Floyd Crammer,"No, and I do not think that anyone will admit that they actually have met a person named Floyd Crammer."
Trent Reznor of Nine Inch Nails.,Trent Reznor is a part of the band Nine Inch Nails.
"no, no, no, nothing about this adds up at all!","Negative, none of this makes any sense."
why dont you just turn them black and white?,Why not change the colors to black and white?
I DONT KNOW BUT HE IS THE HOTTEST 16 YEAR OLD SINGER IVE EVER SEEN!,"I am unaware of that information, but for a 16 year old, he is highly attractive."
JANUARY IS TOO LONG TO WAIT!!!,It is a long period of time if I must wait until January.
